BitRate         FreezeRatio     Quality
32.9695865678	0.40622737147	1
28.1515591794	0.312239800167	2
27.6879539664	0.469468675654	1
8.33386202986	0.334595003785	2
34.0422909365	0.457229371688	1
24.3628950221	0.352894528152	2
57.8958954552	0.485238455715	0
18.4224643896	0.494845360825	2
40.4546867964	0.426311407161	0
16.1073234112	0.319587628866	2
23.3927398932	0.339137017411	1
35.7609622157	0.389856169569	1
7.11122329372	0.348136399683	2
13.0299646043	0.347343378271	1
35.8140610858	0.363361090083	1
29.9911861008	0.323996971991	1
43.9469841221	0.346707040121	0
13.7598786449	0.334595003785	2
40.1014316269	0.364875094625	0
31.289500923	0.39818319455	1
39.808189839	0.39061317184	0
55.7267287759	0.380291464261	0
26.8584184892	0.399649430324	2
18.9535033361	0.454864154251	2
19.0102298796	0.416351249054	2
32.844283537	0.312450436162	1
25.7989489821	0.335448057098	2
16.975755633	0.397303727201	2
18.9699432758	0.382236320381	2
44.6511059102	0.351249053747	0
47.5771906786	0.473433782712	0
20.5701895931	0.358819076457	2
58.1582942208	0.4018826937	0
24.6359808869	0.33080999243	2
30.9122264077	0.33080999243	1
31.1750203087	0.475397426192	1
32.653146762	0.324729392173	1
32.8541361405	0.357202331391	1
48.4496439362	0.419508326725	0
25.7329487276	0.348978046934	2
18.8991206724	0.336109008327	2
33.7346442079	0.298084929226	1
26.5261946697	0.330689928628	1
47.4638117302	0.348221044663	0
33.9911604667	0.429220287661	1
31.8263522008	0.382236320381	1
0.54783266637	0.297252289759	2
32.1164397346	0.44726407613	1
52.4729235135	0.389099167298	0
21.6944840173	0.330689928628	2
18.1792523012	0.407267221802	2
38.3486049493	0.344171292625	0
35.7160212191	0.417922283902	0
41.0232305814	0.356066613799	1
31.591603324	0.318001586043	1
40.4992446893	0.435276305829	0
4.66460279088	0.335352006056	2
14.7571158347	0.485238455715	2
37.2099436334	0.394398183195	0
40.4546867964	0.426311407161	0
29.6565186845	0.447388342165	2
44.267332899	0.335352006056	0
17.7914625912	0.321966693101	2
14.9432035109	0.393338620143	2
23.5655969752	0.35264301231	2
0.5486530849	0.492089925062	2
31.5182152055	0.358062074186	1
35.2636924867	0.327781983346	1
39.7160212191	0.417922283902	0
0.10529167349	0.407613005551	2
33.7394818682	0.302248126561	1
32.1710280825	0.430610626487	1
27.3650672178	0.291423813489	2
28.088653042	0.431403647898	1
31.3526185322	0.350492051476	1
25.8226719084	0.298176050753	1
32.8011828283	0.332323996972	1
28.6565014853	0.486752460257	1
25.3163319185	0.33080999243	2
28.0025501231	0.349708576187	2
25.1947300628	0.423473433783	2
15.81610224	0.464042392127	2
4.19049006145	0.35352006056	2
36.7010499219	0.345193035579	0
44.2124081802	0.447960033306	0
29.1146661541	0.341408024224	1
35.4575437789	0.35685963521	1
27.4897061632	0.329896907216	1
17.5572601972	0.370174110522	2
5.83913194902	0.317183951552	2
17.890788362	0.325931800159	2
15.5933857125	0.433005299016	2
23.1251127644	0.424266455194	2
46.9661310403	0.41332323997	0
42.5176121231	0.360824742268	0
36.6221628528	0.498017446471	0
44.7974302022	0.453788509575	0
22.9632172999	0.314036478985	1
19.315954578	0.310574521232	2
26.6011456727	0.329295987888	1
2.0461834254	0.355828220859	2
44.5216622272	0.32323996972	0
47.6122908514	0.430734292203	0
5.84864409852	0.335352006056	2
26.0475971235	0.387585162755	1
28.8596812632	0.490537471612	1
55.7267287759	0.380291464261	0
52.3130095496	0.48225923244	0
50.1309669046	0.493259318002	0
29.8444488172	0.393338620143	1
38.57735053	0.381529144587	0
1.1702362192	0.354815351195	2
6.27666026491	0.3838001514	2
39.5746276175	0.354277062831	0
13.7210357163	0.314036478985	2
31.1048848255	0.425435276306	1
28.2167834936	0.419379258138	1
23.4549563683	0.326267978804	1
20.5445295925	0.346707040121	2
5.75166431451	0.356548069644	2
51.8687574896	0.461014383043	0
34.3560538405	0.451229183188	1
38.3095480442	0.388848660391	0
40.7427595098	0.348221044663	0
33.5745013539	0.33148295004	1
41.1344018629	0.422680412371	0
13.0546591056	0.340999206979	2
43.611672652	0.34179222839	0
39.6259817252	0.480696442089	0
18.4017975688	0.346707040121	2
35.7539271213	0.431403647898	1
36.4740978696	0.317940953823	1
13.5474456149	0.354277062831	2
31.2124518462	0.352894528152	1
9.37085314159	0.337034099921	2
42.5176121231	0.360824742268	0
26.5038183517	0.388580491673	2
47.2130656219	0.426192278577	0
36.1691279295	0.433743664012	0
11.8452654693	0.405233941316	2
38.9583808012	0.378271213323	1
30.254446307	0.357305071915	1
14.1205236808	0.370931112793	2
43.3486049493	0.344171292625	0
27.9777287714	0.391370174111	1
26.568337742	0.301415487094	1
14.255819927	0.333080999243	1
25.4388208792	0.355791067373	1
23.5485780449	0.365582870738	1
60.5551114564	0.492051476154	0
33.3411488443	0.362604087812	0
1.3406654778	0.373855120733	2
54.362443995	0.471612414837	0
45.6229237987	0.325510976533	0
29.8344102074	0.369417108251	1
15.1218247186	0.366361365529	2
27.9496823526	0.369547977795	1
31.1531358629	0.314829500397	1
1.73945459243	0.350515463918	2
27.8693996564	0.33838001514	1
18.0668263459	0.403647898493	2
2.2036153917	0.34595003785	2
26.8954807056	0.381443298969	2
32.6795068887	0.3838001514	1
11.7374330759	0.379857256146	2
34.7698938746	0.310071371927	1
46.9083087121	0.478767693589	0
11.6067202931	0.370340999207	2
38.3095480442	0.388848660391	0
40.5707504957	0.44360333081	0
38.6700887736	0.359576078728	0
8.25491856158	0.362604087812	2
57.9835680592	0.42867487328	0
35.7930829676	0.324345757335	1
39.218700766	0.448792672773	0
44.5698694076	0.329725228976	0
32.1232172733	0.341408024224	1
42.1213135613	0.460257380772	0
22.4154742756	0.337623012869	1
27.9263284935	0.452815226011	1
57.933581012	0.452570601014	0
18.1681706799	0.417865253596	2
29.4804789479	0.450416351249	1
37.8856800824	0.302934179223	1
31.6594006991	0.343378271213	1
44.8539774054	0.392884178653	0
16.5521666383	0.303727200634	2
14.3692768146	0.364118092354	2
28.1102049982	0.389856169569	1
14.3104781113	0.407267221802	2
10.0262657763	0.467110741049	2
17.1154694046	0.327024981075	2
14.0525269271	0.310071371927	2
41.6330701746	0.423164269493	0
40.1014316269	0.364875094625	0
47.6622554867	0.392884178653	0
31.9820979649	0.328310864393	1
8.01986624627	0.322759714512	2
54.7474773528	0.435276305829	0
31.1109156213	0.436790310371	1
26.8178641927	0.561787905346	1.0
21.3238000881	0.311744084137	2.0
49.1030231948	0.778648383937	0.0
19.2520632223	0.354480570975	2.0
43.0813202035	0.787463271303	0.0
50.7921912935	0.771792360431	0.0
0.0	0.761998041136	1.0
13.0559898318	0.484431571325	2.0
45.0083501094	0.774730656219	0.0
50.0261331012	0.791380999021	0.0
46.1344407949	0.781586679726	0.0
48.1816981852	0.779627815867	0.0
21.9194747104	0.774730656219	0.0
18.4419646055	0.351308485329	2.0
21.9055722019	0.778648383937	0.0
23.2053206722	0.37623012869	2.0
17.5807564076	0.373959121877	2.0
22.6955670272	0.759481961147	0.0
37.4328244612	0.363996827914	2.0
21.3454076907	0.289452815226	2.0
0.0	0.603856266433	2.0
26.6022185623	0.416256938937	2.0
0.0	0.903036238981	1.0
51.006452123	0.800185013876	0.0
16.199950072	0.496017378711	2.0
42.8328254581	0.485879797248	1.0
24.8457443406	0.77058279371	0.0
33.4100740128	0.753183153771	0.0
47.8545655154	0.771071800208	0.0
28.3102066991	0.786680541103	0.0
40.8393808472	0.851126346719	0.0
0.0	0.821743388834	1.0
27.5495577429	0.484536082474	1.0
22.9758466838	0.379258137774	2.0
0.0	0.807051909892	1.0
46.2604291242	0.732615083252	0.0
22.658205093	0.377744133232	2.0
44.7302018036	0.811654526535	0.0
48.9581596082	0.797257590597	0.0
52.8306138296	0.725759059745	0.0
21.3977817499	0.795005202914	0.0
15.4410312614	0.464042392127	2.0
17.9026200985	0.471054718477	2.0
32.1357956156	0.474640423921	2.0
0.0	0.527878349022	2.0
10.4747767131	0.401211203634	2.0
14.8376760013	0.445041635125	2.0
18.0766726907	0.340999206979	2.0
22.9235287391	0.401211203634	2.0
4.18216532805	0.589422135162	1.0
21.1487869598	0.800195886386	0.0
24.3134071996	0.798237022527	0.0
1.34957537576	0.555557815867	1.0
20.9462791434	0.490537471612	1.0
45.5300477675	0.49659348978	2.0
28.4318123043	0.493565480696	1.0
0.0	0.594819611471	2.0
19.4724821263	0.603856266433	1.0
0.0	0.605609114812	1.0
47.112372855	0.812928501469	0.0
22.328133325	0.813735691988	0.0
19.4632564319	0.35685963521	2.0
46.7967200903	0.77277179236	0.0
25.7898254301	0.811654526535	0.0
0.0	0.647548566142	1.0
22.5346129045	0.369417108251	1.0
24.842789715	0.483545543585	1.0
38.0325497752	0.764936336925	0.0
17.0137276583	0.49659348978	1.0
21.3047643715	0.375892149088	2.0
20.6344321315	0.395155185466	2.0
20.9010826178	0.37074583635	2.0
38.3277176293	0.865764828304	0.0
37.9153643536	0.547876769359	1.0
33.4631853653	0.786680541103	0.0
21.6405654961	0.38699444885	1.0
28.4639155431	0.461787905346	2.0
25.7641235095	0.523394131642	1.0
24.6158352731	0.521015067407	1.0
36.0015286648	0.841332027424	0.0
19.4947990597	0.360333080999	2.0
10.8537636241	0.539742619228	1.0
28.7164563561	0.565480696442	1.0
5.31488921957	0.457573354481	1.0
0.0	0.583698510079	1.0
17.5511422898	0.332929598789	2.0
39.3106767473	0.764107308048	0.0
23.8186714691	0.362604087812	2.0
21.8952084236	0.369547977795	2.0
30.7144790639	0.932362122789	0.0
0.0	0.492089925062	1.0
35.4276833841	0.788761706556	0.0
36.8969339111	0.801248699272	0.0
23.3954408207	0.603856266433	1.0
16.3209571707	0.56786011657	1.0
22.1440820145	0.344171292625	2.0
20.1349336973	0.44379683597	2.0
21.1864937069	0.659574468085	1.0
15.5939748193	0.508326029798	1.0
20.7652262	0.644773358002	1.0
17.1055145686	0.444629475437	2.0
18.7098039325	0.501892505678	1.0
39.6159811013	0.783558792924	0.0
18.8709925888	0.493437806072	1.0
17.6070528543	0.37623012869	2.0
16.8317419029	0.413084853291	2.0
0.0	0.453608247423	1.0
26.0228146874	0.317789553369	2.0
23.5408100199	0.377478191911	2.0
20.9016424354	0.527154236061	1.0
20.5990277618	0.41332323997	1.0
20.0592269003	0.547312641938	2.0
19.4579978603	0.360333080999	2.0
0.0	0.518636003172	1.0
0.0	0.624890446976	1.0
12.9758466838	0.379258137774	2.0
22.155921808	0.557100881489	1.0
18.9116913137	0.417922283902	1.0
0.0	0.594819611471	2.0
11.0487974775	0.323996971991	2.0
52.8306138296	0.725759059745	0.0
44.7302018036	0.811654526535	0.0
3.05447840111	0.493755203997	1.0
0.0	0.513877874703	1.0
11.1207288437	0.398940196821	2.0
25.9412827468	0.489592006661	2.0
0.0	0.512073272273	1.0
10.1918124638	0.565424266455	1.0
0.0	0.484536082474	1.0
34.3522423834	0.699314397649	0.0
22.658205093	0.377744133232	2.0
15.5300477675	0.49659348978	2.0
15.5800185294	0.416275548827	2.0
18.7397625769	0.408406026963	1.0
0.0	0.59296947271	2.0
36.4239442534	0.787463271303	0.0
0.0	0.666993143976	1.0
44.1227779685	0.785504407444	0.0
23.1352211592	0.342585249802	2.0
22.2155540581	0.318001586043	2.0
50.0261331012	0.791380999021	0.0
24.1994412443	0.512291831879	1.0
0.0	0.527878349022	2.0
11.1152299176	0.424980174465	2.0
32.6883293595	0.778648383937	0.0
21.3454076907	0.289452815226	2.0
24.8457443406	0.77058279371	0.0
38.9141208053	0.852237252862	0.0
47.112372855	0.812928501469	0.0
19.5611715992	0.368754956384	2.0
20.1441258142	0.362604087812	2.0
22.328133325	0.813735691988	0.0
19.2513603163	0.388580491673	1.0
28.5257689545	0.574057843996	1.0
17.9026200985	0.471054718477	2.0
16.199950072	0.496017378711	2.0
33.1558658861	0.785383903793	0.0
14.1001630898	0.528152260111	1.0
23.3612049468	0.34595003785	2.0
0.0	0.513247539743	1.0
23.0559898318	0.484431571325	2.0
31.1482586978	0.799216454456	0.0
