BitRate			FreezeRatio			Freezes			Freezelength			Quality
31.60227711075262		0.5375453287257372		3		1.1422681861945092		3.267572064144355
37.23652089270699		0.5609390359621008		4		1.6379064759692858		2.426329410025662
30.63236909028766		0.4304236348982043		2		2.2706120184253757		4.163144881019335
30.66427993457561		0.6694255406891915		3		1.642187469143439		2.574816661864763
31.741814202226827		0.39228037466527216		3		1.2379032093734998		2.8012701312884647
32.60790615728742		0.6867957973324801		1		2.493917800400096		3.0461876481171237
33.723192893108916		0.3200674158011577		4		1.8327719557372903		3.268308023689719
37.16787187512109		0.5341373163531733		5		4.069238079002782		2.4105134424806876
26.350144240948573		0.37260504254564997		2		1.0209961387445918		4.223524502678584
38.910832741023064		0.582391574669783		6		4.4689963257176535		2.643167619504557
22.794581809860084		0.34812779404874095		2		1.7707995091412403		4.839153803358362
33.75777738456806		0.4648333751326845		4		1.3710284178699097		3.925188293190575
27.593748402312084		0.4948038585621166		3		1.9335087212747308		4.098170628647754
25.879737697643566		0.318869170027264		3		2.3276106038421522		4.235678887928158
41.50970529872166		0.753889965814647		5		1.3424591146914322		2.210977399253734
32.268354103258034		0.30361555723409017		1		1.1146819263690446		4.122861842850625
29.6316408023724		0.6560238981648326		3		1.9232478298574838		2.7507611221233836
42.638926093663734		0.529437032616463		6		3.0742411053115104		2.8788072289274274
25.124180917742734		0.4799629580187621		2		1.209696549096733		4.028831788017589
40.917090724901655		0.5685028616009742		5		1.3660823594775455		1.3611093742344627
33.1978349339484		0.6442717459017643		3		1.0856891009951453		3.3344455785230442
34.473955088522416		0.3846758052972448		1		1.4172013016496152		3.033343773491082
30.414325956929705		0.42107061617628017		2		1.9940588796646366		4.462378736160512
24.293669732719668		0.2067085768333711		2		1.0650965816228208		4.31578424697723
35.64384049964661		0.7633529298964268		3		2.5757155028217085		1.0092300985270526
36.9805983468258		0.5498960137101728		6		1.6278485377124343		2.735407286222263
47.300283156110766		0.7266341818681126		4		4.609637312164077		1.001569288208647
33.30423464040272		0.316508140979091		1		2.232648025737378		3.0579955359981406
